,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Side,Same_Name,Family_Size,Group_Size,Total_Spending,VR_Spa,Room_Food,VR_Spa_Room_Food,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55_Cancri_e,Destination_PSO_J318_5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T
5682,0.0,-1.1055511236747302,0.0,0.9985249228049023,-0.19541368718527094,-0.30277644501948725,-0.2765078116017275,-0.2724039334022535,1.0,0.0,-0.4933538123031134,0.7629357481624527,3.610699701757513,-0.1679998624944224,-0.3607788838189503,0.18010925831942917,-0.10982742274611054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2822,0.0,2.8015357638343366,0.0,0.5630819677004824,-0.20033245531254185,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.9539662913964597,2.615618644705751,-0.6269484266326703,-0.27193587756772625,-0.3613672763374133,0.017150325676214172,-0.21366710570628644,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3145,1.0,2.4526887203067416,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,0.7629357481624527,1.4918756375624214,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4930,0.0,-1.4543981672023256,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-1.4582338814361622,-0.3486739897635263,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6615,0.0,-0.47762644532505877,0.0,0.7768448729335612,-0.28210697542842067,-0.19056415629740156,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,2.2450820653970913,-0.6269484266326703,-0.24621975012690878,-0.3613672763374133,0.01830197891044184,-0.21293584033332746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1567,0.0,1.9643028593681082,0.0,-0.3505565235549732,-0.24767559853752433,-0.315244477099719,1.6353093588819414,-0.11391952610564075,0.0,0.0,-0.010913777736589034,-1.4602837276895053,1.4918756375624214,0.3209637273177872,1.0001730113860081,-0.3594402819162332,0.39328315384967133,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,0.0,1.9643028593681082,1.0,0.33823505997383646,-0.27226943917387886,2.2407020993477884,-0.2729276296345296,-0.27329932553387276,1.0,0.0,-0.010913777736589034,-0.3486739897635263,0.07932626143236027,0.14952287771233752,-0.3590137062635612,-0.1319887681562688,-0.3069034407585571,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3955,0.0,0.7782229113742842,0.0,1.6572313567083157,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-1.4582338814361622,0.021862589545133343,0.7856009494973908,-0.07477890052145912,-0.3613672763374133,0.3350066183230505,-0.011837862769606508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6654,1.0,-0.5473958540305778,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-0.010913777736589034,-1.0897471483808456,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
784,1.0,-1.7334758020244019,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.4933538123031134,0.021862589545133343,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
205,0.0,0.2898370504356509,0.0,2.7102115935971858,-0.2784178993329675,0.019611241626504985,-0.275612766109928,-0.27329932553387276,0.0,0.0,-0.9757938468696379,1.1334723274711123,3.610699701757513,0.23452896564170633,-0.3607788838189503,0.724841238109116,0.2360610986634895,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8273,0.0,0.9177617287853224,0.0,-0.3442228078443635,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,0.4358512427085977,0.0,0.0,-0.4933538123031134,-0.719210569072186,-0.6269484266326703,-0.24336240263348463,0.10463959828529622,-0.3928382257088356,-0.18441649078792705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4117,0.0,-0.4078570366195397,0.0,-0.3505565235549732,-0.2857960515238739,0.0516718955471009,0.3330181683137119,-0.24554216945367505,0.0,1.0,0.4715262568299354,0.021862589545133343,-0.6269484266326703,-0.19978785335876617,0.057568196808254854,-0.3951415321772909,-0.21512963645220443,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8025,0.0,-0.19854881050298254,0.0,-0.3410559499890586,0.16181184805777868,-0.315244477099719,0.8628850994589985,0.7259582933532447,0.0,1.0,-0.4933538123031134,-1.0897471483808456,-0.6269484266326703,0.5877685495162682,1.0443024502707343,0.027515204784263184,0.6664107706498523,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5198,0.0,-0.0012457739276029453,1.0,2.127509748221089,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.143467466449077,0.0,1.0,-0.9757938468696379,0.021862589545133343,-0.6269484266326703,0.08308954849022578,-0.2760503611602758,0.5060271236058591,0.14977178465432925,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
322,0.0,-0.19854881050298254,0.0,-0.11620904226241269,-0.2857960515238739,0.4916153132352782,-0.2765078116017275,-0.19450481795137603,0.0,0.0,-0.9757938468696379,-0.719210569072186,-0.6269484266326703,-0.28157942535803276,-0.3095887347126678,-0.30991919284444347,-0.38917079521644293,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3937,1.0,-1.1753205323802494,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-1.4582338814361622,0.021862589545133343,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3821,0.0,-0.5473958540305778,0.0,-0.3505565235549732,3.520100786951991,2.9406930432807994,-0.2702424931591312,-0.24196060092719793,1.0,0.0,-0.9757938468696379,-1.4602837276895053,-0.6269484266326703,2.3511091213956536,-0.33665479056196657,3.1692252277573405,1.803162792914595,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3738,0.0,-1.7334758020244019,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,1.1334723274711123,2.9044250136924825,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7728,1.0,-0.2683182192085016,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.9539662913964597,-0.3486739897635263,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2869,0.0,1.615455815840513,0.0,0.9304374789158476,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,1.4364063259629842,0.021862589545133343,0.7856009494973908,-0.23871921295667037,-0.3613672763374133,0.07070220106780073,-0.17966326586369363,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,0.0,-0.47762644532505877,0.0,-0.16687876794729065,-0.2857960515238739,1.0847374107663024,-0.27113753865093065,-0.27329932553387276,1.0,0.0,2.401286395096033,-1.0897471483808456,-0.6269484266326703,-0.20335953772554638,-0.3578369212266352,-0.32834564459208615,-0.43085292147510507,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3537,1.0,-0.0012457739276029453,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.010913777736589034,-0.3486739897635263,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5396,0.0,0.7782229113742842,0.0,-0.3505565235549732,-0.2857960515238739,-0.21550022045786504,-0.275612766109928,0.3015424229657056,0.0,0.0,-0.010913777736589034,0.392399168853793,0.07932626143236027,-0.2780077409912526,0.016969113034306673,-0.3951415321772909,-0.24035829181928942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6530,0.0,-0.0012457739276029453,0.0,0.398405359224629,-0.2857960515238739,0.7089153009193171,-0.2765078116017275,-0.27329932553387276,0.0,0.0,0.4715262568299354,-0.719210569072186,0.7856009494973908,-0.15335595659062357,-0.3613672763374133,-0.12277554228244747,-0.30251584852080315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1159,0.0,-0.756704080147135,0.0,-0.34738966569966834,0.520267075332646,-0.20837563069773263,-0.2514465378313423,-0.2724039334022535,1.0,1.0,0.4715262568299354,-0.3486739897635263,-0.6269484266326703,-0.026918330006604423,-0.3443038933019858,0.360918816093173,0.015218956029875948,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3718,0.0,-1.8032452107299208,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-0.010913777736589034,4.468301541249049,2.9044250136924825,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2587,0.0,-0.2683182192085016,0.0,0.14664015972789168,-0.28456635949205616,0.8389390640417339,-0.1941636263561762,-0.27329932553387276,0.0,0.0,-0.4933538123031134,0.392399168853793,-0.6269484266326703,-0.1504986090971994,-0.3072351646388157,-0.2131803211693194,-0.32628197314197016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8113,1.0,-1.5939369846133637,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.9757938468696379,0.7629357481624527,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,0.0,1.1270699549018794,0.0,-0.3505565235549732,-0.18496130491482027,-0.23509284229822922,1.9709514183067427,0.4922609470006124,0.0,1.0,-0.4933538123031134,-1.0897471483808456,-0.6269484266326703,0.7492086828947334,1.619161940809102,-0.30070596697062213,0.8152232740470059,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8221,1.0,2.103841676779146,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.4933538123031134,-1.4602837276895053,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5873,0.0,0.9177617287853224,0.0,-0.3505565235549732,-0.18250192085118483,-0.315244477099719,-0.17536767102838732,0.13947644714261576,0.0,1.0,0.4715262568299354,0.392399168853793,-0.6269484266326703,-0.2626494982140977,-0.023629970739641504,-0.2984026605021668,-0.20416065585781965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6138,0.0,-0.4078570366195397,0.0,-0.3505565235549732,-0.2587428268238839,-0.315244477099719,2.8131892260900444,-0.19898177860947244,0.0,0.0,-0.4933538123031134,0.021862589545133343,0.07932626143236027,0.7506373566414455,1.718600276429352,-0.3698051610242822,0.833139275684501,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3174,1.0,-0.12877940179746347,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.9757938468696379,0.021862589545133343,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6976,0.0,0.8479923200798033,0.0,-0.21596506470451615,0.2085401452668523,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,0.4715262568299354,1.1334723274711123,-0.6269484266326703,-0.21014573802242875,-0.3613672763374133,0.11676833043690743,-0.1504126509453342,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4044,0.0,-0.33808762791402064,0.0,0.8940186135798416,-0.2857960515238739,-0.315244477099719,-0.2702424931591312,-0.27329932553387276,0.0,1.0,-0.4933538123031134,0.021862589545133343,-0.6269484266326703,-0.24443390794351869,-0.3572485287081722,0.057458188874182546,-0.1855133888473655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
312,0.0,-0.12877940179746347,0.0,0.336651631046184,-0.2857960515238739,2.2389209519077555,-0.2765078116017275,-0.27329932553387276,0.0,0.0,-1.4582338814361622,0.021862589545133343,-0.6269484266326703,0.13952216148535296,-0.3613672763374133,-0.145232780349887,-0.3167755232935034,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3978,0.0,2.0340722680736274,0.0,-0.3505565235549732,1.5255403113436377,-0.315244477099719,-0.18610821692998097,0.07321742940278896,1.0,0.0,-0.4933538123031134,-0.719210569072186,0.7856009494973908,0.6988479333231326,-0.07423172732746097,1.3012436818400637,0.7801225361449746,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,1.0,-0.33808762791402064,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,-1.0897471483808456,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7436,0.0,-0.47762644532505877,0.0,-0.3347222342784488,-0.2857960515238739,0.7961915254809393,-0.2765078116017275,-0.19719099434623388,1.0,1.0,0.9539662913964597,1.8745454860884316,0.07932626143236027,-0.27086437225769217,-0.31135391226805686,-0.3893832660061526,-0.4407250040100514,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6248,0.0,-0.6171652627360968,0.0,-0.3505565235549732,-0.23045991009207617,0.6839792367588536,-0.27471772061812855,-0.27329932553387276,1.0,1.0,0.4715262568299354,-0.3486739897635263,0.7856009494973908,-0.2944374890784415,-0.36019049130048725,-0.3433171366370458,-0.44182190206948985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8159,0.0,0.49914527655220803,0.0,2.8194681896052036,-0.2857960515238739,-0.29743300269938794,-0.19863885381517354,-0.27329932553387276,0.0,1.0,-0.4933538123031134,0.392399168853793,0.07932626143236027,0.22202807035797562,-0.31017712723113083,0.7576633552846046,0.28834657283005694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6754,1.0,0.15029823302461276,0.0,-0.3505565235549732,-0.2857960515238739,-0.005807212259025807,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-1.4582338814361622,0.021862589545133343,0.07932626143236027,-0.4656179024885197,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1.0,-0.33808762791402064,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.9757938468696379,0.392399168853793,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3699,0.0,-0.6869346714416159,0.0,-0.3505565235549732,-0.2857960515238739,-0.30633873989955346,0.4001465801986722,-0.27329932553387276,1.0,0.0,0.4715262568299354,-0.719210569072186,0.07932626143236027,-0.25586329791721535,0.0834574676206276,-0.3951415321772909,-0.19904179824710674,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1615,1.0,-0.6171652627360968,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,0.4715262568299354,-0.719210569072186,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3002,0.0,1.685225224546032,0.0,-0.33788909213375373,-0.2857960515238739,0.10510631874809409,-0.2765078116017275,1.561359152154034,0.0,0.0,1.4364063259629842,-0.719210569072186,-0.6269484266326703,0.2913187470735115,0.8442489939933085,-0.39053491924038025,0.2766463268627132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
252,0.0,1.1270699549018794,0.0,-0.3505565235549732,-0.22615598798071412,-0.315244477099719,-0.2639771747165349,0.02486625429534779,0.0,1.0,-0.4933538123031134,0.392399168853793,-0.6269484266326703,-0.36908569234414773,-0.15719507243074637,-0.339286350317249,-0.31311919642870845,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7534,0.0,1.7549946332515511,0.0,-0.3505565235549732,0.2017768390918548,-0.315244477099719,-0.19863885381517354,1.1297801447135405,0.0,1.0,-0.4933538123031134,-0.719210569072186,0.07932626143236027,0.34632268632192664,0.6118339492004169,0.06148897519397938,0.4192430745897153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7001,0.0,-0.756704080147135,0.0,1.1695352469913654,0.12738047116688234,-0.315244477099719,-0.2765078116017275,-0.12287344742183356,0.0,1.0,0.4715262568299354,0.392399168853793,-0.6269484266326703,0.1152347077912476,-0.2625173332356264,0.544607506952486,0.1826787264374836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5201,1.0,-2.012553436846478,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,0.9539662913964597,1.1334723274711123,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5293,0.0,-0.12877940179746347,0.0,0.17514188042563553,0.27863259108046273,-0.315244477099719,-0.2720325841427301,4.0398045724762035,0.0,1.0,-0.9757938468696379,-0.3486739897635263,0.07932626143236027,1.6410582692797497,2.4758614476912553,0.3246417392150015,1.7446615630778761,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,0.0,-0.4078570366195397,0.0,0.14188987294493438,-0.023256802730789203,0.6216390763576949,-0.24339112840514707,-0.27329932553387276,0.0,1.0,-0.4933538123031134,-0.719210569072186,-0.6269484266326703,-0.06299234211108445,-0.33959675315428167,0.02981851125271852,-0.1920947772039964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1016,0.0,0.15029823302461276,0.0,-0.3505565235549732,-0.285181205507965,-0.315244477099719,-0.262187083732936,0.48151624142118105,0.0,0.0,0.4715262568299354,-0.3486739897635263,-0.6269484266326703,-0.22050362268609133,0.14406189702231836,-0.39456570556017706,-0.1610159988532395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8053,0.0,-0.33808762791402064,0.0,-0.34738966569966834,0.11016478272143415,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,0.4715262568299354,0.392399168853793,-0.6269484266326703,-0.2969376681351876,-0.3613672763374133,-0.0231575375217542,-0.23926139375985095,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7432,0.0,-0.059009993091944414,0.0,2.5170332644235884,-0.285181205507965,-0.21371907301783194,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-0.9757938468696379,0.392399168853793,-0.6269484266326703,0.13987932992203098,-0.3613672763374133,0.6482562980329761,0.1870663186752375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
528,1.0,-0.059009993091944414,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,-0.010913777736589034,-0.3486739897635263,0.07932626143236027,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7651,0.0,-0.0012457739276029453,0.0,0.09122014726005642,-0.2790327453488764,-0.24399857949839474,0.36613485151029235,-0.27329932553387276,0.0,1.0,-0.9757938468696379,-1.4602837276895053,-0.6269484266326703,-0.15335595659062357,0.061098551919032955,-0.22815181321427908,-0.1069023612542746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
630,0.0,0.6386840939632461,0.0,-0.3505565235549732,-0.28087728339660295,0.9956800387646472,-0.15120144274980163,-0.27329932553387276,0.0,0.0,1.4364063259629842,1.1334723274711123,-0.6269484266326703,-0.21193158020581884,-0.2789923237525909,-0.39053491924038025,-0.4213464716266383,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4528,1.0,-0.47762644532505877,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,1.9188463605295085,0.7629357481624527,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2745,1.0,0.7084535026687652,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,1.0,0.4715262568299354,1.8745454860884316,-0.6269484266326703,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7314,1.0,-1.8730146194354398,0.0,-0.3505565235549732,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,1.4364063259629842,1.1334723274711123,0.7856009494973908,-0.5276684782291886,-0.3613672763374133,-0.3951415321772909,-0.47546010922560317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4385,0.0,0.0805288243190937,0.0,-0.3505565235549732,-0.2857960515238739,-0.30990103477961967,2.7970784072376538,-0.27329932553387276,0.0,1.0,-0.010913777736589034,-0.3486739897635263,2.1981503256274517,0.6999194386331665,1.6591726320645872,-0.3951415321772909,0.7801225361449746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2598,1.0,2.0340722680736274,0.0,0.00522034965006879,-0.2857960515238739,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,1.0,0.0,-0.010913777736589034,-1.0897471483808456,-0.6269484266326703,-0.4474171531525184,-0.3613672763374133,-0.26576042149572265,-0.3933069720272743,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8184,0.0,-0.756704080147135,0.0,-0.31255422929131477,0.17718299845550026,-0.315244477099719,-0.2765078116017275,-0.27329932553387276,0.0,1.0,-0.4933538123031134,0.021862589545133343,-0.6269484266326703,-0.250148602930367,-0.3613672763374133,0.05227574932015804,-0.1913635118310374,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4940,0.0,-0.6171652627360968,0.0,-0.3505565235549732,-0.10749070691030349,-0.315244477099719,1.3936470760960844,-0.0789992329724888,0.0,0.0,-0.9757938468696379,-0.3486739897635263,0.07932626143236027,0.31989222200775314,0.8642543396210511,-0.22815181321427908,0.39218625579023286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,0.0,0.42937586784668896,0.0,0.8227643118354819,-0.2857960515238739,-0.2600289064586927,-0.2765078116017275,-0.24106520879557863,0.0,0.0,-0.9757938468696379,0.7629357481624527,-0.6269484266326703,-0.23907638139334839,-0.34018514567274466,0.03154599110406002,-0.1913635118310374,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2693,0.0,1.0573005461963605,0.0,-0.3505565235549732,-0.2857960515238739,1.009929218284912,-0.22101499111016032,-0.2706131491390149,0.0,0.0,-0.9757938468696379,0.7629357481624527,-0.6269484266326703,-0.23871921295667037,-0.3231217626373172,-0.3951415321772909,-0.45169398460443616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
